reviews,recommendation,location
"Having being a Diabetes type 2 patient for at least a decade and having been to a few Doctors in the recent past (Bangalore), I was in the search for a Doctor who can discuss all aspects of ""my"" Diabetes in a calm, systematic and holistic manner. To this end, I did my research online and zeroed in on Dr Raja Selvarajan and I must say, I am more than pleased. ** ********* *** **** ************* Doctor who listened to me very patiently and guided me and my wife on the desired aspects of managing and treating Diabetes. Furthermore, Doctor Raja Selvarajan, unlike any other Doctor earlier, had advised me to do very useful tests on urine, ECG and foot and fundus examination, these enabled him to delve into deeper medical vitals pertaining to my health, this being preventive in nature and showed good foresight. Beyond a visit to the Doctor, one can keep in touch through a dedicated App.To sum it all up, a brilliant and caring Doctor, have no second thoughts if you are keen on managing your Diabetes and being inspired. Best Wishes. ",I recommend the doctor,Bangalore
"If you’re looking for an easily accessible doctor, he’s not the best choice. He put me on insulin, and toldme to upload readings everyday on a WhatsApp number. Being on insulin for the first time, my reactions were critical, and meant to be monitored and dose was meant to be altered accordingly. First 4 days, woke up every morning with my body trembling and head hurting like it would burst because my blood glucose levels were very low. Messaged the number provided repeatedly, and called the clinic multiple times, requested and even begged the people at the reception to ask the doctor what needs to be done, but didn’t get any revert via a call or a message. Eventually had to go to another doctor *** ******* ** **** *** *** ******** ** ******** ******** Dr. Raja ***** ** * **** ****** when it comes to diagnosis, but he doesn’t seem to have time to follow through. All in all, I found the doctor and every attendant at the clinic very unprofessional. I’m sharing my experience only so that nobody else has to experience what I did. ",I do not recommend the doctor,Bangalore
****** *** ******** ********* ***** ********* He explained it well and realizes the practicalities of the problem. Satisfy with the procedure,I recommend the doctor,Bangalore
"highly recommended,he listened all my problem sincerely and discussed all effects side effects root cause analysis,that satisfy me",I recommend the doctor,Bangalore
"Amazing doctor. He will listen to you well, explain everything about the issue and how is he going to proceed with the treatment. A thing that i really liked  is he will start with the minimal treatment/meds and try to build up deeper understanding of the issue instead of going all in with random medicines. On top of that, the guy has got good humour too ;).",I recommend the doctor,Bangalore
Thorough diagnosis of every organ which can be affected by blood sugar. very patient *** ************* doctor.,I recommend the doctor,Bangalore
Doctor was very friendly. He prescribed right medicines and my sugar levels were down within a week. He was very patient and honest. *** ** *** **** ******* * **** **** ******* ,I recommend the doctor,Bangalore
Cool and confident makes patient to be confident enough to tackle health issues. Straight approach towards patients,I recommend the doctor,Bangalore
Doctor is absolutely patient in listening to me and my health concern. He assured and gave me confidence that I can reverse the diabetes with right life style and proper medication. The application that has been provided for tracking blood glucose levels is something innovative and I'm sure that will help me and also the doctor to assess my health to a great extent.Absolutely happy with Corona health care hospitality.I would like to thank Dr Raja and his staff from the bottom of my heart for bringing back confidence in me.,I recommend the doctor,Bangalore
well it's mixed response . Staff confused with the overall response and more worried with billing and payments . They are responsive however limited to their requirements. Doctor seems to be ok. Doesn't probe too much ** ******** **** ***** ** ******* * ,I do not recommend the doctor,Bangalore
He is very patience and give proper explanation to understand common man. I just started my treat and hope my treatment go well and get cure from my problem.,I recommend the doctor,Bangalore
"before going to Dr. Raja I read all the feedbacks. and now I can surely day that he is A very good doctor. he listens to ur problem patiently, analyzes the problem, and explains it in easy way. Happy with his treatment",I recommend the doctor,Bangalore
Friendly in nature and provides nice motivation.Given good analysis of the cure needed in a right manner,I recommend the doctor,Bangalore
At last I found a doctor who is very friendly and patient to listen to me and also explained in detail about the issues and solutions. He also advised to undergo the lab tests which are absolutely required for diagnosing my problem which was not recommended by my previous doctors. ,I recommend the doctor,Bangalore
