reviews,recommendation,location
"Thanks to Dr. Laxman jonwal & his team, For giving me the excellent result in 20 days of NAP therapy & medicines. I tried a lot of doctors but I get the result from Dr. Laxman jonwal thanks once again.☺",I recommend the doctor,Mumbai
I was so much in pain due to Piles. From Practo I got the reference of the Dr. Laxman Jonwal who give me NAP therapy & medicines & in just 2 days I got good result my pain has gone. I got good relief. Thanks to Dr. Laxman Jonwal & his NAP family☺,I recommend the doctor,Mumbai
"Dr. Laxman Jonwal is very knowledgeable, attentive & caring. My problems of Palpitation, breathlessness, hotness in chest - abdomen, constipation, Acidity, Anorexia & imbalance while standing are controlled more than 60-70% in just two days Nap therapy treatment. Now I have no fear- anxiety & sleep is very good. Thanks Dr Laxman Jonwal for such fast result & solving 1 year sufferings.",I recommend the doctor,Mumbai
Doctor Laxman Jonwal is very good doctor. He explains me in detail about my problems. I am hoping for 100% recovery. With only 2 days of NAP therapy & medicines I got unbelievable result. My all problems are reduced drastically in no time. Thanks to Dr. Laxman Jonwal & his team.☺,I recommend the doctor,Mumbai
"Dr.Laxman Jonwals is very good doctor. From successfully treating patients suffering from allergy, asthma, acidity, skin disorder, sinusitis, heart deasese.",I recommend the doctor,Mumbai
I am very happy now after getting treatment from Dr. Laxman Jonwal. He treated me & give me the result like never before. I have visited a lot of doctors for my problems but I am just getting the side effects of treatments. Dr. Laxman gave the safe & fast NAP Therapy treatment & Medicines. I am feeling very healthy with my diuabetes . Thanks to Dr. Laxman & his staff.☺,I recommend the doctor,Mumbai
I was so much in pain & depressed due to my problems of Kidney stone & Thyroid. I got the reference of Dr. Laxman Jonwal from my mother who is also get the best result for her problem of acidity in no time. I am also feeling great with only 5 days of NAP Therapy & medicines. Thanks to Dr. Laxman & his team.☺,I recommend the doctor,Mumbai
"I was suffering due to Left leg Gangrene since 3 months. I have been operated twice but no improvement. I came to Dr. Laxman Jonwal & in 10 days NAP Treatment I got excellent result & I am feeling 80% better. My BP & Sugar are normal. My pain has also reduced drastically. I can see circulation improvement in my both feet. Darkness of feet is also gone. My wound is showing redness that is establishment of circulation to my gangrenous foot. I recommend people must go for NAP therapy for their all Chronic problems. Thanks to Dr. Jonwal, NAP treatment & his caring team. God bless all of them. ",I recommend the doctor,Mumbai
"I had been to many doctors but not getting the relief from Hives, Urticaria & Allergy. I get the reference of Dr. Laxman Jonwal Online he is very knowledgeable & good doctor. He explains every thing in detail about my diseases. I got good relief in quick time. & hoping for the best. Thanks to Dr. Laxman & his team☺",I recommend the doctor,Mumbai
"Dr. Laxman Jonwal is Very Good & knowledgeable. I  am  a patient of Piles, Gas, Acidity, Constipation since 6 months.By NAP Therapys & Medicine course of  1 day has given me very good relief.  My all problem reduced by 75% . Thanks to Dr. Laxman Jonwal.",I recommend the doctor,Mumbai
Dr Sunita & Dr Laxman Jonwal are very good doctor. Dr explained in detail about my diseases & treatments. Thanks to Dr Sunita & Dr Laxman Jonwal...,I recommend the doctor,Mumbai
"Dr. Laxman Jonwal is very good & Intelligent. My problems of rash, itching & swelling all over body is controlled in one day treatment. Thanks.",I recommend the doctor,Mumbai
"I am  suffering due to vat kaph ,psoriasis, sinusitis, Arthaties, constipation, Allergy, low B.P ,lumber Spondylosis, cervical Spondylosis since 8'yr. I took 6 Months Treatment at Dr Jonwals Niramay Ayush Panchkarma Center,  Dr Laxman Gave Mi some NAP Therapy Treatment. I M Very Happy Now. Thanks to Dr Jonwal And Staff",I recommend the doctor,Mumbai
"I was suffering due to Acidity, Gas, Weakness Chest Burning & Allergy since one year.  I have visited more than 10 doctors but did not get desired results. I visited Dr. Laxman Jonwal in November and continuing treatment since then and taking NAP Therapy. I got good results and my all problems are disappeared slowly slowly. I am hopeful for the 100% recovery in near future. ",I recommend the doctor,Mumbai
"I started my treatment & NAP Therapy & medicines given are Excellent & in 13 days got unbelievable results. I was suffering due to many major illness. We have gone to many big hosdpitals, but we have not get the perfect remedy. Doctor Laxman Jonwal is a true doctor, I can say. Thanks a ton to him.",I recommend the doctor,Mumbai
Doctor Laxman Jonwal is very knowledgeable & Good doctor. Who give total information about my problem with there latest machine of ECG which provides the details information about the heart @ very reasonable price. I am really hoping for my fast recovery. Thank you.☺,I recommend the doctor,Mumbai
"Thanks to Dr Laxman Jonwal for curing my 8 year old problem of Psoriasis, Right Sciatica pain, Lumber Spondylosis in just 3 weeks of NAP Therapy, Medicines, Oils, NAP Yoga, NAP Food Therapy & Life style modification. Treatment is easy, painless & cost is also very reasonable. I advice people must go for NAP Therapy for their health problems. ",I recommend the doctor,Mumbai
"Dr. Laxman Jonwal is very caring, intelligent & knowledgeable. Dr explained about multiple diseases, treatment. From last 25 years I am suffering from multiple chronic  diseases. Now I am hoping for the best result. ",I recommend the doctor,Mumbai
"Dr.Laxman Jonwal is very Intelligent & Knowledgeable. He is very good for treatment. I got very fast result in 1 weeks Nap Therapy. My back ache, Sciatica pain, both leg pain, joint pain & swelling  reduced more than 70%. My piles pain & bleeding stopped within one day. Now I am getting sound sleep. Thanks to Dr & his team. I advise people must go for Dr Jonwals NAP Therapy for their problems.",I recommend the doctor,Mumbai
"I am a patient of Uncontrolled Diabetes & BP, Gangrene & Peripheral Artirio Sclorosis, Lumber Spondylosis, Burning & numbness in both feet since 9 years. Specialist Doctors are advised surgery for amputation. But my brother in law Mr. Chandrakant Parab & Mr. Satyavan Bhogale advised for Dr. Laxman Jonwal. I have undergone NAP therapy & Medicine & got very good result in just 12 days. My diabetes well control & wound started healing. Dr. Laxman prevented my Surgery & Amputation. In 2 months wound completely healed. Thanks to Dr. Laxman & his team for their sincere efforts.I recommend people must take NAP Therapy before any surgery. It is very effective, Fast & safe",I recommend the doctor,Mumbai
Thanks a lot to Dr. Laxman Jonwal. He is very good & knowlwdgeable. I got everything in detail about my disease. Dr. Explain me everything ,I recommend the doctor,Mumbai
"Thanks to both Dr. Laxman & Dr. Sunita Jonwal for relieving me from my 12 years Chronic problems of Diabetes, High BP, Neck, Back & Lower Back Pain, in just 3 months of NAP Therapy & medicines I got this excellent result. Doctors are very caring & attentive. Thanks once again.☺",I recommend the doctor,Mumbai
Dr. Laxman Jonwal is very Knowledgeable. I got new hope that I can be 100℅ recover from my Spine problem. Thanks to Dr. Laxman & his co operative team.,I recommend the doctor,Mumbai
"I was suffering due to Acidity, Gas, Chest Burning & Harpis since few months. I tried many many doctors but didn't get a single day relief. My relative Mr. Mehul introduce me to Dr. Laxman Jonwal. I am taking NAP Therapy, Medicine & in 8 days  I got excellent result my all problems are disappeared  to 90% . I am hopeful for the 100% recovery. Thanks Dr. Laxman Jonwal. I recommend people must take this treatment for there chronic digestive problems.",I recommend the doctor,Mumbai
"Dr. Laxman Jonwal is very good & knowledgeable. Dr explain about disease & treatments in detail. Dr also advised for NAP Therapy ,Life modification, food therapy & NAP Yoga - The Meditation. ",I recommend the doctor,Mumbai
I was suffering due to Urticaria & Leg pain from last 3 years I tried many  doctors with big names but only get temporary relief. By 1 package of NAP Therapy & NAP medicines in Just 8 days I got excellent result my all problems reduced more than 75% . Thanks to Dr. Laxman Jonwal & his staff.,I recommend the doctor,Mumbai
"I am suffering from last 10 years. I went to many doctors but there is no relief for my diseases I got the reference about Dr. Laxman Jonwals Centre. Dr. Is very good & knowledgeable he explained me so well about my Chronic diseases & give me NAP Therapy, Medicines & NAP Yoga. Within 2 weeks my Sign & symptoms are gone. As my diseases are very chronic so I have decided to complete the full course of treatment. I strongly recommend this centre for all chronic diseases. Thanks to Dr. Laxman Jonwal & his caring & kind staff.☺",I recommend the doctor,Mumbai
"I was suffering due to many diseases, & I had tried many doctors but there is no relief. Then I took treatment from Dr.laxman jonwals nap therapy & acupuncture with medicine. I got excellent results. My pain,swelling & allergy is almost disappeared. Its like miracle. Dr is very good & talented n knowlageble. I am very thankful to doctor.. I will recommend to those who have all these spinal problems.",I recommend the doctor,Mumbai
